partnerId,locationId,listingId,link id,override,PL Status
502,9049732,165061615,9049732-165061615,Match,Sync
767,9049802,165061616,9049802-165061616,Match,Sync
563,9049529,165061618,9049529-165061618,Match,Sync
579,9049773,165061619,9049773-165061619,Match,Sync
661,9049799,165061620,9049799-165061620,Match,Sync
638,9049544,165061622,9049544-165061622,Match,Sync
638,9049544,165061623,9049544-165061623,Match,Sync
768,9049778,165061624,9049778-165061624,Match,Sync
578,9049749,165061625,9049749-165061625,Match,Sync
656,9049806,165061627,9049806-165061627,Match,Sync
665,9049788,165061628,9049788-165061628,Match,Sync
402,9049477,165061629,9049477-165061629,Match,Sync
402,9049478,165061629,9049478-165061629,Match,Sync
661,9049796,165061630,9049796-165061630,Match,Sync
638,9049545,165061631,9049545-165061631,Match,Sync
638,9049545,165061632,9049545-165061632,Match,Sync
733,9049772,165061634,9049772-165061634,Match,Sync
767,9049803,165061635,9049803-165061635,Match,Sync
732,9049772,165061636,9049772-165061636,Match,Sync
462,9049651,165061638,9049651-165061638,Match,Sync
732,9049772,165061639,9049772-165061639,Match,Sync
553,9050067,165061640,9050067-165061640,Match,Sync
462,9049660,165061641,9049660-165061641,Match,Sync
553,9050067,165061642,9050067-165061642,Match,Sync
553,9050064,165061643,9050064-165061643,Match,Sync
768,9049779,165061644,9049779-165061644,Match,Sync
638,9049550,165061645,9049550-165061645,Match,Sync
661,9049797,165061648,9049797-165061648,Match,Sync
767,9049800,165061649,9049800-165061649,Match,Sync
578,9049769,165061650,9049769-165061650,Match,Sync
578,9049769,165061651,9049769-165061651,Match,Sync
420,9049796,165061653,9049796-165061653,Match,Sync
439,9049810,165061654,9049810-165061654,Match,Sync
553,9050070,165061655,9050070-165061655,Match,Sync
439,9049823,165061657,9049823-165061657,Match,Sync
523,9049548,165061659,9049548-165061659,Match,Sync
644,9049789,165061660,9049789-165061660,Match,Sync
462,9049648,165061661,9049648-165061661,Match,Sync
553,9050068,165061662,9050068-165061662,Match,Sync
395,9049752,165061663,9049752-165061663,Match,Sync
732,9049773,165061665,9049773-165061665,Match,Sync
732,9049773,165061666,9049773-165061666,Match,Sync
553,9050071,165061667,9050071-165061667,Match,Sync
420,9049797,165061668,9049797-165061668,Match,Sync
767,9049801,165061669,9049801-165061669,Match,Sync
395,9049753,165061672,9049753-165061672,Match,Sync
661,9049818,165061673,9049818-165061673,Match,Sync
768,9049777,165061674,9049777-165061674,Match,Sync
768,9049777,165061675,9049777-165061675,Match,Sync
733,9049773,165061676,9049773-165061676,Match,Sync
462,9049649,165061677,9049649-165061677,Match,Sync
767,9049806,165061678,9049806-165061678,Match,Sync
692,9049739,165061679,9049739-165061679,Match,Sync
665,9049789,165061680,9049789-165061680,Match,Sync
420,9049818,165061681,9049818-165061681,Match,Sync
523,9049540,165061682,9049540-165061682,Match,Sync
523,9049549,165061682,9049549-165061682,Match,Sync
439,9049808,165061684,9049808-165061684,Match,Sync
656,9049805,165061685,9049805-165061685,Match,Sync
638,9049551,165061686,9049551-165061686,Match,Sync
553,9050091,165061687,9050091-165061687,Match,Sync
462,9049654,165061689,9049654-165061689,Match,Sync
462,9049674,165061691,9049674-165061691,Match,Sync
661,9049819,165061693,9049819-165061693,Match,Sync
767,9049807,165061694,9049807-165061694,Match,Sync
439,9049809,165061695,9049809-165061695,Match,Sync
439,9049809,165061696,9049809-165061696,Match,Sync
439,9049814,165061697,9049814-165061697,Match,Sync
553,9050088,165061698,9050088-165061698,Match,Sync
462,9049675,165061700,9049675-165061700,Match,Sync
644,9049779,165061702,9049779-165061702,Match,Sync
692,9049736,165061703,9049736-165061703,Match,Sync
656,9049794,165061704,9049794-165061704,Match,Sync
583,9049760,165061705,9049760-165061705,Match,Sync
583,9049760,165061706,9049760-165061706,Match,Sync
665,9049778,165061709,9049778-165061709,Match,Sync
579,9049760,165061711,9049760-165061711,Match,Sync
398,9050129,165061712,9050129-165061712,Match,Sync
523,9049539,165061713,9049539-165061713,Match,Sync
395,9049759,165061714,9049759-165061714,Match,Sync
524,9050133,165061715,9050133-165061715,Match,Sync
553,9050094,165061717,9050094-165061717,Match,Sync
483,9049527,165061720,9049527-165061720,Match,Sync
439,9049815,165061721,9049815-165061721,Match,Sync
523,9049536,165061724,9049536-165061724,Match,Sync
761,9049773,165061725,9049773-165061725,Match,Sync
551,9049774,165061726,9049774-165061726,Match,Sync
665,9049779,165061727,9049779-165061727,Match,Sync
638,9049548,165061729,9049548-165061729,Match,Sync
462,9049672,165061731,9049672-165061731,Match,Sync
553,9050093,165061732,9050093-165061732,Match,Sync
439,9049812,165061733,9049812-165061733,Match,Sync
543,9050133,165061735,9050133-165061735,Match,Sync
523,9049537,165061736,9049537-165061736,Match,Sync
462,9049678,165061737,9049678-165061737,Match,Sync
462,9049673,165061738,9049673-165061738,Match,Sync
553,9050082,165061740,9050082-165061740,Match,Sync
439,9049813,165061741,9049813-165061741,Match,Sync
395,9049757,165061742,9049757-165061742,Match,Sync
420,9049817,165061743,9049817-165061743,Match,Sync
462,9049679,165061744,9049679-165061744,Match,Sync
462,9049676,165061745,9049676-165061745,Match,Sync
462,9049677,165061746,9049677-165061746,Match,Sync
483,9049524,165061748,9049524-165061748,Match,Sync
553,9050083,165061749,9050083-165061749,Match,Sync
656,9049792,165061750,9049792-165061750,Match,Sync
638,9049549,165061751,9049549-165061751,Match,Sync
553,9050080,165061752,9050080-165061752,Match,Sync
761,9049760,165061753,9049760-165061753,Match,Sync
768,9049781,165061754,9049781-165061754,Match,Sync
767,9049805,165061755,9049805-165061755,Match,Sync
523,9049542,165061756,9049542-165061756,Match,Sync
665,9049777,165061758,9049777-165061758,Match,Sync
469,9049490,165061759,9049490-165061759,Match,Sync
524,9050154,165061761,9050154-165061761,Match,Sync
395,9049747,165061762,9049747-165061762,Match,Sync
439,9049833,165061763,9049833-165061763,Match,Sync
420,9049822,165061764,9049822-165061764,Match,Sync
692,9049743,165061765,9049743-165061765,Match,Sync
563,9049534,165061766,9049534-165061766,Match,Sync
553,9050081,165061767,9050081-165061767,Match,Sync
439,9049832,165061768,9049832-165061768,Match,Sync
483,9049546,165061770,9049546-165061770,Match,Sync
392,9049733,165061771,9049733-165061771,Match,Sync
768,9049802,165061772,9049802-165061772,Match,Sync
395,9049744,165061773,9049744-165061773,Match,Sync
562,9049765,165061774,9049765-165061774,Match,Sync
505,9049489,165061775,9049489-165061775,Match,Sync
420,9049823,165061776,9049823-165061776,Match,Sync
543,9050132,165061777,9050132-165061777,Match,Sync
767,9049794,165061778,9049794-165061778,Match,Sync
644,9049778,165061781,9049778-165061781,Match,Sync
578,9049774,165061783,9049774-165061783,Match,Sync
523,9049543,165061785,9049543-165061785,Match,Sync
462,9049665,165061786,9049665-165061786,Match,Sync
551,9049773,165061788,9049773-165061788,Match,Sync
550,9049562,165061790,9049562-165061790,Match,Sync
395,9049750,165061792,9049750-165061792,Match,Sync
553,9050084,165061795,9050084-165061795,Match,Sync
462,9049671,165061796,9049671-165061796,Match,Sync
665,9049783,165061797,9049783-165061797,Match,Sync
483,9049547,165061799,9049547-165061799,Match,Sync
462,9049670,165061800,9049670-165061800,Match,Sync
395,9049751,165061801,9049751-165061801,Match,Sync
553,9050087,165061802,9050087-165061802,Match,Sync
502,9049733,165061804,9049733-165061804,Match,Sync
638,9049539,165061805,9049539-165061805,Match,Sync
439,9049837,165061806,9049837-165061806,Match,Sync
439,9049837,165061807,9049837-165061807,Match,Sync
690,9049756,165061808,9049756-165061808,Match,Sync
578,9049773,165061809,9049773-165061809,Match,Sync
578,9049772,165061810,9049772-165061810,Match,Sync
732,9049760,165061811,9049760-165061811,Match,Sync
732,9049760,165061812,9049760-165061812,Match,Sync
562,9049786,165061813,9049786-165061813,Match,Sync
395,9049748,165061815,9049748-165061815,Match,Sync
644,9049777,165061816,9049777-165061816,Match,Sync
439,9049824,165061818,9049824-165061818,Match,Sync
553,9050085,165061819,9050085-165061819,Match,Sync
462,9049669,165061821,9049669-165061821,Match,Sync
462,9049668,165061822,9049668-165061822,Match,Sync
439,9049827,165061824,9049827-165061824,Match,Sync
638,9049536,165061825,9049536-165061825,Match,Sync
768,9049803,165061828,9049803-165061828,Match,Sync
505,9049495,165061829,9049495-165061829,Match,Sync
661,9049810,165061830,9049810-165061830,Match,Sync
505,9049495,165061831,9049495-165061831,Match,Sync
505,9049842,165061831,9049842-165061831,Match,Sync
402,9049499,165061832,9049499-165061832,Match,Sync
499,9050153,165061833,9050153-165061833,Match,Sync
439,9049831,165061834,9049831-165061834,Match,Sync
462,9049691,165061835,9049691-165061835,Match,Sync
420,9049810,165061836,9049810-165061836,Match,Sync
665,9049780,165061837,9049780-165061837,Match,Sync
644,9049802,165061838,9049802-165061838,Match,Sync
545,9050150,165061839,9050150-165061839,Match,Sync
562,9049787,165061840,9049787-165061840,Match,Sync
462,9049690,165061841,9049690-165061841,Match,Sync
768,9049800,165061842,9049800-165061842,Match,Sync
768,9049800,165061843,9049800-165061843,Match,Sync
462,9049688,165061844,9049688-165061844,Match,Sync
638,9049537,165061845,9049537-165061845,Match,Sync
579,9049765,165061846,9049765-165061846,Match,Sync
553,9050104,165061847,9050104-165061847,Match,Sync
551,9049760,165061849,9049760-165061849,Match,Sync
665,9049781,165061850,9049781-165061850,Match,Sync
656,9049796,165061851,9049796-165061851,Match,Sync
395,9049770,165061853,9049770-165061853,Match,Sync
433,9050165,165061854,9050165-165061854,Match,Sync
402,9049496,165061857,9049496-165061857,Match,Sync
439,9049848,165061859,9049848-165061859,Match,Sync
638,9049540,165061860,9049540-165061860,Match,Sync
562,9049784,165061861,9049784-165061861,Match,Sync
523,9049541,165061862,9049541-165061862,Match,Sync
420,9049808,165061863,9049808-165061863,Match,Sync
462,9049689,165061864,9049689-165061864,Match,Sync
768,9049801,165061866,9049801-165061866,Match,Sync
768,9049801,165061867,9049801-165061867,Match,Sync
483,9049545,165061868,9049545-165061868,Match,Sync
550,9049560,165061869,9049560-165061869,Match,Sync
579,9049786,165061870,9049786-165061870,Match,Sync
733,9049786,165061871,9049786-165061871,Match,Sync
656,9049797,165061872,9049797-165061872,Match,Sync
720,9049774,165061873,9049774-165061873,Match,Sync
661,9049808,165061874,9049808-165061874,Match,Sync
395,9049768,165061876,9049768-165061876,Match,Sync
553,9050111,165061877,9050111-165061877,Match,Sync
524,9050152,165061878,9050152-165061878,Match,Sync
462,9049694,165061882,9049694-165061882,Match,Sync
402,9049497,165061883,9049497-165061883,Match,Sync
562,9049785,165061884,9049785-165061884,Match,Sync
553,9050108,165061885,9050108-165061885,Match,Sync
768,9049806,165061886,9049806-165061886,Match,Sync
583,9049786,165061888,9049786-165061888,Match,Sync
665,9049803,165061889,9049803-165061889,Match,Sync
638,9049542,165061890,9049542-165061890,Match,Sync
638,9049542,165061891,9049542-165061891,Match,Sync
483,9049550,165061892,9049550-165061892,Match,Sync
462,9049695,165061893,9049695-165061893,Match,Sync
553,9050109,165061894,9050109-165061894,Match,Sync
550,9049561,165061895,9049561-165061895,Match,Sync
523,9049562,165061897,9049562-165061897,Match,Sync
761,9049765,165061898,9049765-165061898,Match,Sync
505,9049493,165061899,9049493-165061899,Match,Sync
420,9049809,165061900,9049809-165061900,Match,Sync
420,9049809,165061901,9049809-165061901,Match,Sync
439,9049850,165061902,9049850-165061902,Match,Sync
439,9049850,165061903,9049850-165061903,Match,Sync
767,9049799,165061904,9049799-165061904,Match,Sync
505,9049514,165061905,9049514-165061905,Match,Sync
656,9049819,165061906,9049819-165061906,Match,Sync
580,9049756,165061907,9049756-165061907,Match,Sync
768,9049807,165061909,9049807-165061909,Match,Sync
768,9049807,165061910,9049807-165061910,Match,Sync
665,9049800,165061911,9049800-165061911,Match,Sync
512,9049472,165061912,9049472-165061912,Match,Sync
512,9049471,165061912,9049471-165061912,Match,Sync
732,9049765,165061913,9049765-165061913,Match,Sync
462,9049692,165061914,9049692-165061914,Match,Sync
578,9049760,165061915,9049760-165061915,Match,Sync
578,9049760,165061916,9049760-165061916,Match,Sync
553,9050098,165061917,9050098-165061917,Match,Sync
439,9049843,165061918,9049843-165061918,Match,Sync
420,9049814,165061919,9049814-165061919,Match,Sync
562,9049791,165061920,9049791-165061920,Match,Sync
523,9049560,165061921,9049560-165061921,Match,Sync
462,9049693,165061922,9049693-165061922,Match,Sync
439,9049849,165061923,9049849-165061923,Match,Sync
583,9049784,165061924,9049784-165061924,Match,Sync
767,9049796,165061925,9049796-165061925,Match,Sync
661,9049815,165061926,9049815-165061926,Match,Sync
462,9049683,165061927,9049683-165061927,Match,Sync
733,9049785,165061928,9049785-165061928,Match,Sync
395,9049769,165061929,9049769-165061929,Match,Sync
462,9049682,165061930,9049682-165061930,Match,Sync
732,9049786,165061933,9049786-165061933,Match,Sync
439,9049855,165061934,9049855-165061934,Match,Sync
768,9049804,165061935,9049804-165061935,Match,Sync
720,9049773,165061936,9049773-165061936,Match,Sync
665,9049801,165061938,9049801-165061938,Match,Sync
502,9049758,165061939,9049758-165061939,Match,Sync
579,9049785,165061940,9049785-165061940,Match,Sync
553,9050099,165061941,9050099-165061941,Match,Sync
690,9049744,165061942,9049744-165061942,Match,Sync
550,9049566,165061943,9049566-165061943,Match,Sync
690,9049744,165061944,9049744-165061944,Match,Sync
690,9049744,165061945,9049744-165061945,Match,Sync
690,9049744,165061946,9049744-165061946,Match,Sync
483,9049551,165061947,9049551-165061947,Match,Sync
523,9049561,165061948,9049561-165061948,Match,Sync
462,9049680,165061949,9049680-165061949,Match,Sync
562,9049788,165061950,9049788-165061950,Match,Sync
767,9049797,165061952,9049797-165061952,Match,Sync
553,9050097,165061953,9050097-165061953,Match,Sync
551,9049765,165061954,9049765-165061954,Match,Sync
768,9049805,165061955,9049805-165061955,Match,Sync
439,9049846,165061957,9049846-165061957,Match,Sync
768,9049805,165061958,9049805-165061958,Match,Sync
665,9049806,165061960,9049806-165061960,Match,Sync
665,9049806,165061961,9049806-165061961,Match,Sync
690,9049745,165061962,9049745-165061962,Match,Sync
690,9049745,165061963,9049745-165061963,Match,Sync
439,9049840,165061964,9049840-165061964,Match,Sync
505,9049515,165061965,9049515-165061965,Match,Sync
562,9049789,165061966,9049789-165061966,Match,Sync
767,9049818,165061968,9049818-165061968,Match,Sync
502,9049756,165061969,9049756-165061969,Match,Sync
512,9049475,165061970,9049475-165061970,Match,Sync
512,9049476,165061970,9049476-165061970,Match,Sync
665,9049807,165061971,9049807-165061971,Match,Sync
661,9049813,165061972,9049813-165061972,Match,Sync
768,9049794,165061973,9049794-165061973,Match,Sync
551,9049786,165061974,9049786-165061974,Match,Sync
483,9049548,165061975,9049548-165061975,Match,Sync
420,9049813,165061977,9049813-165061977,Match,Sync
644,9049800,165061978,9049800-165061978,Match,Sync
644,9049781,165061979,9049781-165061979,Match,Sync
732,9049784,165061980,9049784-165061980,Match,Sync
553,9050101,165061981,9050101-165061981,Match,Sync
553,9050100,165061982,9050100-165061982,Match,Sync
439,9049847,165061983,9049847-165061983,Match,Sync
562,9049778,165061984,9049778-165061984,Match,Sync
761,9049785,165061985,9049785-165061985,Match,Sync
439,9049841,165061987,9049841-165061987,Match,Sync
665,9049804,165061989,9049804-165061989,Match,Sync
767,9049819,165061990,9049819-165061990,Match,Sync
550,9049567,165061991,9049567-165061991,Match,Sync
720,9049760,165061992,9049760-165061992,Match,Sync
720,9049760,165061993,9049760-165061993,Match,Sync
505,9049512,165061994,9049512-165061994,Match,Sync
550,9049564,165061995,9049564-165061995,Match,Sync
545,9050151,165061998,9050151-165061998,Match,Sync
553,9049867,165061999,9049867-165061999,Match,Sync
692,9049733,165062000,9049733-165062000,Match,Sync
732,9049785,165062001,9049785-165062001,Match,Sync
716,9050126,165062002,9050126-165062002,Match,Sync
562,9049779,165062003,9049779-165062003,Match,Sync
439,9049611,165062005,9049611-165062005,Match,Sync
665,9049805,165062006,9049805-165062006,Match,Sync
420,9049834,165062007,9049834-165062007,Match,Sync
483,9049540,165062008,9049540-165062008,Match,Sync
483,9049549,165062008,9049549-165062008,Match,Sync
483,9049549,165062009,9049549-165062009,Match,Sync
483,9049540,165062009,9049540-165062009,Match,Sync
550,9049565,165062010,9049565-165062010,Match,Sync
523,9049566,165062012,9049566-165062012,Match,Sync
768,9049792,165062013,9049792-165062013,Match,Sync
733,9049789,165062014,9049789-165062014,Match,Sync
767,9049816,165062015,9049816-165062015,Match,Sync
551,9049784,165062016,9049784-165062016,Match,Sync
661,9049832,165062017,9049832-165062017,Match,Sync
545,9050148,165062018,9050148-165062018,Match,Sync
553,9049865,165062019,9049865-165062019,Match,Sync
553,9049864,165062020,9049864-165062020,Match,Sync
656,9049810,165062021,9049810-165062021,Match,Sync
578,9049765,165062022,9049765-165062022,Match,Sync
505,9049513,165062023,9049513-165062023,Match,Sync
562,9049776,165062024,9049776-165062024,Match,Sync
578,9049786,165062025,9049786-165062025,Match,Sync
665,9049794,165062026,9049794-165062026,Match,Sync
579,9049789,165062027,9049789-165062027,Match,Sync
583,9049789,165062028,9049789-165062028,Match,Sync
483,9049539,165062029,9049539-165062029,Match,Sync
505,9049518,165062030,9049518-165062030,Match,Sync
439,9049609,165062032,9049609-165062032,Match,Sync
395,9049775,165062033,9049775-165062033,Match,Sync
767,9049817,165062034,9049817-165062034,Match,Sync
690,9049749,165062035,9049749-165062035,Match,Sync
545,9050149,165062036,9050149-165062036,Match,Sync
638,9049541,165062037,9049541-165062037,Match,Sync
553,9049870,165062039,9049870-165062039,Match,Sync
553,9049870,165062040,9049870-165062040,Match,Sync
462,9049681,165062041,9049681-165062041,Match,Sync
551,9049785,165062042,9049785-165062042,Match,Sync
665,9049795,165062043,9049795-165062043,Match,Sync
439,9049615,165062044,9049615-165062044,Match,Sync
420,9049832,165062045,9049832-165062045,Match,Sync
502,9049744,165062046,9049744-165062046,Match,Sync
661,9049833,165062047,9049833-165062047,Match,Sync
502,9049744,165062048,9049744-165062048,Match,Sync
733,9049779,165062049,9049779-165062049,Match,Sync
579,9049778,165062050,9049778-165062050,Match,Sync
562,9049777,165062051,9049777-165062051,Match,Sync
583,9049778,165062054,9049778-165062054,Match,Sync
583,9049778,165062055,9049778-165062055,Match,Sync
656,9049808,165062056,9049808-165062056,Match,Sync
532,9049744,165062057,9049744-165062057,Match,Sync
439,9049613,165062058,9049613-165062058,Match,Sync
761,9049789,165062060,9049789-165062060,Match,Sync
768,9049798,165062061,9049798-165062061,Match,Sync
665,9049792,165062062,9049792-165062062,Match,Sync
562,9049783,165062063,9049783-165062063,Match,Sync
550,9049554,165062064,9049554-165062064,Match,Sync
402,9049503,165062065,9049503-165062065,Match,Sync
578,9049784,165062067,9049784-165062067,Match,Sync
523,9049564,165062068,9049564-165062068,Match,Sync
523,9049567,165062070,9049567-165062070,Match,Sync
523,9049567,165062072,9049567-165062072,Match,Sync
579,9049779,165062075,9049779-165062075,Match,Sync
505,9049519,165062079,9049519-165062079,Match,Sync
761,9049778,165062087,9049778-165062087,Match,Sync
502,9049745,165062088,9049745-165062088,Match,Sync
395,9049772,165062089,9049772-165062089,Match,Sync
502,9049745,165062090,9049745-165062090,Match,Sync
638,9049562,165062091,9049562-165062091,Match,Sync
550,9049555,165062092,9049555-165062092,Match,Sync
563,9049532,165062094,9049532-165062094,Match,Sync
768,9049799,165062095,9049799-165062095,Match,Sync
665,9049793,165062096,9049793-165062096,Match,Sync
420,9049833,165062097,9049833-165062097,Match,Sync
483,9049537,165062098,9049537-165062098,Match,Sync
562,9049780,165062100,9049780-165062100,Match,Sync
644,9049806,165062102,9049806-165062102,Match,Sync
732,9049789,165062103,9049789-165062103,Match,Sync
656,9049809,165062104,9049809-165062104,Match,Sync
392,9049756,165062105,9049756-165062105,Match,Sync
543,9050155,165062106,9050155-165062106,Match,Sync
761,9049779,165062107,9049779-165062107,Match,Sync
768,9049796,165062108,9049796-165062108,Match,Sync
562,9049781,165062109,9049781-165062109,Match,Sync
502,9049751,165062110,9049751-165062110,Match,Sync
502,9049751,165062111,9049751-165062111,Match,Sync
523,9049565,165062112,9049565-165062112,Match,Sync
462,9049686,165062113,9049686-165062113,Match,Sync
690,9049769,165062114,9049769-165062114,Match,Sync
665,9049798,165062115,9049798-165062115,Match,Sync
656,9049814,165062118,9049814-165062118,Match,Sync
563,9049533,165062120,9049533-165062120,Match,Sync
398,9050134,165062121,9050134-165062121,Match,Sync
583,9049777,165062122,9049777-165062122,Match,Sync
638,9049560,165062123,9049560-165062123,Match,Sync
644,9049805,165062124,9049805-165062124,Match,Sync
563,9049522,165062125,9049522-165062125,Match,Sync
505,9049516,165062127,9049516-165062127,Match,Sync
420,9049839,165062129,9049839-165062129,Match,Sync
767,9049810,165062130,9049810-165062130,Match,Sync
543,9050152,165062131,9050152-165062131,Match,Sync
768,9049797,165062132,9049797-165062132,Match,Sync
768,9049797,165062133,9049797-165062133,Match,Sync
665,9049799,165062134,9049799-165062134,Match,Sync
690,9049774,165062135,9049774-165062135,Match,Sync
732,9049778,165062136,9049778-165062136,Match,Sync
690,9049774,165062137,9049774-165062137,Match,Sync
690,9049774,165062138,9049774-165062138,Match,Sync
661,9049837,165062140,9049837-165062140,Match,Sync
579,9049777,165062141,9049777-165062141,Match,Sync
524,9050153,165062142,9050153-165062142,Match,Sync
656,9049815,165062143,9049815-165062143,Match,Sync
551,9049789,165062144,9049789-165062144,Match,Sync
523,9049554,165062145,9049554-165062145,Match,Sync
732,9049779,165062146,9049779-165062146,Match,Sync
638,9049561,165062147,9049561-165062147,Match,Sync
644,9049792,165062148,9049792-165062148,Match,Sync
502,9049749,165062149,9049749-165062149,Match,Sync
562,9049803,165062150,9049803-165062150,Match,Sync
439,9049603,165062151,9049603-165062151,Match,Sync
768,9049818,165062152,9049818-165062152,Match,Sync
550,9049553,165062153,9049553-165062153,Match,Sync
563,9049523,165062154,9049523-165062154,Match,Sync
462,9049687,165062155,9049687-165062155,Match,Sync
578,9049785,165062156,9049785-165062156,Match,Sync
398,9050135,165062157,9050135-165062157,Match,Sync
665,9049796,165062158,9049796-165062158,Match,Sync
512,9049477,165062159,9049477-165062159,Match,Sync
512,9049478,165062159,9049478-165062159,Match,Sync
550,9049552,165062160,9049552-165062160,Match,Sync
578,9049789,165062161,9049789-165062161,Match,Sync
767,9049808,165062162,9049808-165062162,Match,Sync
768,9049819,165062163,9049819-165062163,Match,Sync
420,9049837,165062164,9049837-165062164,Match,Sync
733,9049781,165062165,9049781-165062165,Match,Sync
462,9049684,165062166,9049684-165062166,Match,Sync
562,9049800,165062167,9049800-165062167,Match,Sync
720,9049784,165062168,9049784-165062168,Match,Sync
551,9049778,165062169,9049778-165062169,Match,Sync
761,9049777,165062170,9049777-165062170,Match,Sync
690,9049772,165062171,9049772-165062171,Match,Sync
690,9049772,165062172,9049772-165062172,Match,Sync
690,9049772,165062173,9049772-165062173,Match,Sync
523,9049552,165062174,9049552-165062174,Match,Sync
665,9049797,165062175,9049797-165062175,Match,Sync
732,9049777,165062176,9049777-165062176,Match,Sync
563,9049667,165062177,9049667-165062177,Match,Sync
563,9049520,165062177,9049520-165062177,Match,Sync
563,9049667,165062178,9049667-165062178,Match,Sync
563,9049520,165062178,9049520-165062178,Match,Sync
563,9049520,165062179,9049520-165062179,Match,Sync
563,9049667,165062179,9049667-165062179,Match,Sync
656,9049813,165062180,9049813-165062180,Match,Sync
420,9049826,165062182,9049826-165062182,Match,Sync
562,9049801,165062183,9049801-165062183,Match,Sync
692,9049756,165062184,9049756-165062184,Match,Sync
692,9049756,165062185,9049756-165062185,Match,Sync
551,9049779,165062186,9049779-165062186,Match,Sync
690,9049773,165062187,9049773-165062187,Match,Sync
690,9049773,165062188,9049773-165062188,Match,Sync
768,9049816,165062189,9049816-165062189,Match,Sync
579,9049781,165062190,9049781-165062190,Match,Sync
644,9049796,165062191,9049796-165062191,Match,Sync
563,9049521,165062192,9049521-165062192,Match,Sync
583,9049781,165062193,9049781-165062193,Match,Sync
462,9049685,165062194,9049685-165062194,Match,Sync
550,9049558,165062195,9049558-165062195,Match,Sync
462,9049706,165062198,9049706-165062198,Match,Sync
550,9049559,165062199,9049559-165062199,Match,Sync
767,9049814,165062200,9049814-165062200,Match,Sync
665,9049818,165062201,9049818-165062201,Match,Sync
562,9049806,165062202,9049806-165062202,Match,Sync
543,9050153,165062203,9050153-165062203,Match,Sync
583,9049802,165062204,9049802-165062204,Match,Sync
578,9049778,165062205,9049778-165062205,Match,Sync
578,9049778,165062206,9049778-165062206,Match,Sync
439,9049601,165062207,9049601-165062207,Match,Sync
550,9049557,165062211,9049557-165062211,Match,Sync
550,9049556,165062213,9049556-165062213,Match,Sync
563,9049526,165062214,9049526-165062214,Match,Sync
562,9049807,165062215,9049807-165062215,Match,Sync
551,9049777,165062216,9049777-165062216,Match,Sync
579,9049802,165062218,9049802-165062218,Match,Sync
583,9049803,165062220,9049803-165062220,Match,Sync
583,9049803,165062221,9049803-165062221,Match,Sync
469,9049493,165062222,9049493-165062222,Match,Sync
716,9050127,165062223,9050127-165062223,Match,Sync
502,9049769,165062224,9049769-165062224,Match,Sync
638,9049567,165062225,9049567-165062225,Match,Sync
402,9049501,165062226,9049501-165062226,Match,Sync
439,9049600,165062227,9049600-165062227,Match,Sync
690,9049760,165062228,9049760-165062228,Match,Sync
483,9049543,165062229,9049543-165062229,Match,Sync
579,9049803,165062230,9049803-165062230,Match,Sync
656,9049832,165062231,9049832-165062231,Match,Sync
562,9049804,165062232,9049804-165062232,Match,Sync
644,9049797,165062233,9049797-165062233,Match,Sync
665,9049819,165062234,9049819-165062234,Match,Sync
732,9049781,165062235,9049781-165062235,Match,Sync
583,9049800,165062236,9049800-165062236,Match,Sync
767,9049812,165062237,9049812-165062237,Match,Sync
563,9049527,165062239,9049527-165062239,Match,Sync
398,9050132,165062241,9050132-165062241,Match,Sync
502,9049774,165062242,9049774-165062242,Match,Sync
502,9049774,165062243,9049774-165062243,Match,Sync
502,9049774,165062244,9049774-165062244,Match,Sync
665,9049816,165062245,9049816-165062245,Match,Sync
578,9049779,165062246,9049779-165062246,Match,Sync
656,9049833,165062247,9049833-165062247,Match,Sync
562,9049805,165062248,9049805-165062248,Match,Sync
761,9049781,165062249,9049781-165062249,Match,Sync
439,9049607,165062250,9049607-165062250,Match,Sync
523,9049558,165062252,9049558-165062252,Match,Sync
720,9049789,165062253,9049789-165062253,Match,Sync
562,9049794,165062254,9049794-165062254,Match,Sync
579,9049800,165062255,9049800-165062255,Match,Sync
767,9049813,165062256,9049813-165062256,Match,Sync
732,9049802,165062257,9049802-165062257,Match,Sync
692,9049744,165062258,9049744-165062258,Match,Sync
692,9049744,165062259,9049744-165062259,Match,Sync
644,9049818,165062260,9049818-165062260,Match,Sync
502,9049772,165062261,9049772-165062261,Match,Sync
502,9049772,165062262,9049772-165062262,Match,Sync
768,9049823,165062263,9049823-165062263,Match,Sync
505,9049517,165062265,9049517-165062265,Match,Sync
524,9050159,165062266,9050159-165062266,Match,Sync
733,9049800,165062267,9049800-165062267,Match,Sync
665,9049817,165062268,9049817-165062268,Match,Sync
768,9049821,165062269,9049821-165062269,Match,Sync
499,9050159,165062270,9050159-165062270,Match,Sync
761,9049802,165062271,9049802-165062271,Match,Sync
392,9049749,165062272,9049749-165062272,Match,Sync
768,9049810,165062273,9049810-165062273,Match,Sync
732,9049803,165062274,9049803-165062274,Match,Sync
761,9049803,165062275,9049803-165062275,Match,Sync
420,9049829,165062277,9049829-165062277,Match,Sync
665,9049822,165062278,9049822-165062278,Match,Sync
579,9049806,165062280,9049806-165062280,Match,Sync
502,9049773,165062281,9049773-165062281,Match,Sync
661,9049850,165062282,9049850-165062282,Match,Sync
502,9049773,165062283,9049773-165062283,Match,Sync
578,9049777,165062284,9049777-165062284,Match,Sync
580,9049773,165062285,9049773-165062285,Match,Sync
